School,Major Name,Popularity,Mean Federal Loan Debt,Top Careers
University of California - Los Angeles,Applied Mathematics.,0,15735,NA
University of California - Los Angeles,Statistics.,0,14127,NA
University of California - Los Angeles,International/Global Studies.,0,18210,NA
University of California - Los Angeles,Classical and Ancient Studies.,0,19954,NA
University of California - Los Angeles,Cognitive Science.,0,18123,NA
University of California - Los Angeles,Human Biology.,0,14176,NA
University of California - Los Angeles,"Multi/Interdisciplinary Studies, Other.",0,15098,NA
University of California - Los Angeles,Philosophy.,0,16634,NA
University of California - Los Angeles,Religion/Religious Studies.,0,16172,NA
University of California - Los Angeles,Astronomy and Astrophysics.,0,20646,NA
University of California - Los Angeles,Atmospheric Sciences and Meteorology.,0,16200,NA
University of California - Los Angeles,Chemistry.,0,16051,NA
University of California - Los Angeles,Geological and Earth Sciences/Geosciences.,0,18348,NA
University of California - Los Angeles,Physics.,0,18003,NA
University of California - Los Angeles,Materials Sciences.,0,18064,NA
University of California - Los Angeles,"Psychology, General.",0,14047,NA
University of California - Los Angeles,Research and Experimental Psychology.,0,17596,NA
University of California - Los Angeles,Anthropology.,0,17169,NA
University of California - Los Angeles,Economics.,0,16037,NA
University of California - Los Angeles,Geography and Cartography.,0,16571,NA
University of California - Los Angeles,Political Science and Government.,0,16624,NA
University of California - Los Angeles,Sociology.,0,15985,NA
University of California - Los Angeles,Dance.,0,18180,NA
University of California - Los Angeles,Design and Applied Arts.,0,19482,NA
University of California - Los Angeles,Drama/Theatre Arts and Stagecraft.,0,19253,NA
University of California - Los Angeles,Film/Video and Photographic Arts.,0,16828,NA
University of California - Los Angeles,Fine and Studio Arts.,0,17158,NA
University of California - Los Angeles,Music.,0,18158,NA
University of California - Los Angeles,"Visual and Performing Arts, Other.",0,,NA
University of California - Los Angeles,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",0,19731,NA
University of California - Los Angeles,Business/Managerial Economics.,0,14020,NA
University of California - Los Angeles,History.,0,14753,NA
Brown University,Natural Resources Conservation and Research.,0,13011,NA
Brown University,Area Studies.,0,14999,NA
Brown University,"Ethnic, Cultural Minority, Gender, and Group Studies.",0,10927,NA
Brown University,Communication and Media Studies.,0,14007,NA
Brown University,"Computer and Information Sciences, General.",0,,NA
Brown University,Computer Science.,0,12972,NA
Brown University,"Education, General.",0,14825,NA
Brown University,"Engineering, General.",0,13332,NA
Brown University,Biomedical/Medical Engineering.,0,17717,NA
Brown University,Engineering Physics.,0,,NA
Brown University,"Linguistic, Comparative, and Related Language Studies and Services.",0,13020,NA
Brown University,"South Asian Languages, Literatures, and Linguistics.",0,,NA
Brown University,"Romance Languages, Literatures, and Linguistics.",0,,NA
Brown University,"Classics and Classical Languages, Literatures, and Linguistics.",0,14640,NA
Brown University,"English Language and Literature, General.",0,16028,NA
Brown University,Rhetoric and Composition/Writing Studies.,0,13548,NA
Brown University,"Biology, General.",0,14270,NA
Brown University,"Biochemistry, Biophysics and Molecular Biology.",0,8064,NA
Brown University,"Biomathematics, Bioinformatics, and Computational Biology.",0,,NA
Brown University,"Ecology, Evolution, Systematics, and Population Biology.",0,,NA
Brown University,Neurobiology and Neurosciences.,0,14658,NA
Brown University,Mathematics.,0,15269,NA
Brown University,Applied Mathematics.,0,14042,NA
Brown University,Statistics.,0,,NA
Brown University,"Multi-/Interdisciplinary Studies, General.",0,15408,NA
Brown University,Medieval and Renaissance Studies.,0,,NA
Brown University,"Science, Technology and Society.",0,16535,NA
Brown University,Classical and Ancient Studies.,0,,NA
Brown University,Cognitive Science.,0,,NA
Brown University,Human Biology.,0,13876,NA
Brown University,"Multi/Interdisciplinary Studies, Other.",0,,NA
Brown University,Philosophy.,0,16669,NA
Brown University,Religion/Religious Studies.,0,,NA
Brown University,Astronomy and Astrophysics.,0,,NA
Brown University,Chemistry.,0,19795,NA
Brown University,Geological and Earth Sciences/Geosciences.,0,11468,NA
Brown University,Physics.,0,14091,NA
Brown University,"Psychology, General.",0,16155,NA
Brown University,Research and Experimental Psychology.,0,15057,NA
Brown University,Public Policy Analysis.,0,12626,NA
Brown University,"Social Sciences, General.",0,,NA
Brown University,Anthropology.,0,11774,NA
Brown University,Archeology.,0,,NA
Brown University,Economics.,0,14899,NA
Brown University,International Relations and National Security Studies.,0,13913,NA
Brown University,Political Science and Government.,0,14896,NA
Brown University,Sociology.,0,,NA
Brown University,Urban Studies/Affairs.,0,13746,NA
Brown University,"Social Sciences, Other.",0,,NA
Brown University,Drama/Theatre Arts and Stagecraft.,0,,NA
Brown University,Fine and Studio Arts.,0,13781,NA
Brown University,Music.,0,11778,NA
Brown University,Public Health.,0,15540,NA
Brown University,Bioethics/Medical Ethics.,0,,NA
Brown University,Business/Managerial Economics.,0,,NA
Brown University,Entrepreneurial and Small Business Operations.,0,15372,NA
Brown University,History.,0,12047,NA
Duke University,Natural Resources Conservation and Research.,0,11245,NA
Duke University,Area Studies.,0,16346,NA
Duke University,"Ethnic, Cultural Minority, Gender, and Group Studies.",0,,NA
Duke University,Journalism.,0,,NA
Duke University,"Computer and Information Sciences, General.",0,,NA
Duke University,Computer Science.,0,9795,NA
Duke University,International and Comparative Education.,0,11829,NA
Duke University,Biomedical/Medical Engineering.,0,10281,NA
Duke University,Civil Engineering.,0,,NA
Duke University,Computer Engineering.,0,10692,NA
Duke University,"Electrical, Electronics and Communications Engineering.",0,,NA
Duke University,Mechanical Engineering.,0,11402,NA
Duke University,Environmental Control Technologies/Technicians.,0,,NA
Duke University,"Linguistic, Comparative, and Related Language Studies and Services.",0,10086,NA
Duke University,"East Asian Languages, Literatures, and Linguistics.",0,,NA
Duke University,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",0,,NA
Duke University,"Germanic Languages, Literatures, and Linguistics.",0,,NA
Duke University,"Romance Languages, Literatures, and Linguistics.",0,12196,NA
Duke University,"Classics and Classical Languages, Literatures, and Linguistics.",0,,NA
Duke University,"English Language and Literature, General.",0,12286,NA
Duke University,"English Language and Literature/Letters, Other.",0,,NA
Duke University,"Biology, General.",0,10368,NA
Duke University,"Biochemistry, Biophysics and Molecular Biology.",0,,NA
Duke University,Cell/Cellular Biology and Anatomical Sciences.,0,10653,NA
Duke University,"Biomathematics, Bioinformatics, and Computational Biology.",0,,NA
Duke University,"Ecology, Evolution, Systematics, and Population Biology.",0,,NA
Duke University,Neurobiology and Neurosciences.,0,12639,NA
Duke University,Mathematics.,0,7387,NA
Duke University,Statistics.,0,10579,NA
Duke University,Medieval and Renaissance Studies.,0,,NA
Duke University,"Multi/Interdisciplinary Studies, Other.",0,,NA
Duke University,Philosophy.,0,10239,NA
Duke University,Religion/Religious Studies.,0,,NA
Duke University,Chemistry.,0,9951,NA
Duke University,Geological and Earth Sciences/Geosciences.,0,,NA
Duke University,Physics.,0,9396,NA
Duke University,"Psychology, General.",0,12549,NA
Duke University,"Psychology, Other.",0,,NA
Duke University,Public Policy Analysis.,0,12374,NA
Duke University,Anthropology.,0,14883,NA
Duke University,Economics.,0,12467,NA
Duke University,Political Science and Government.,0,11776,NA
Duke University,Sociology.,0,13666,NA
Duke University,"Social Sciences, Other.",0,,NA
Duke University,"Visual and Performing Arts, General.",0,,NA
Duke University,Dance.,0,,NA
Duke University,Design and Applied Arts.,0,,NA
Duke University,Drama/Theatre Arts and Stagecraft.,0,,NA
Duke University,Fine and Studio Arts.,0,,NA
Duke University,Music.,0,,NA
Duke University,"Visual and Performing Arts, Other.",0,9465,NA
Duke University,Public Health.,0,10087,NA
Duke University,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",0,17013,NA
Duke University,History.,0,11925,NA
New York University,Area Studies.,0,18748,NA
New York University,"Ethnic, Cultural Minority, Gender, and Group Studies.",0,,NA
New York University,Communication and Media Studies.,0,20077,NA
New York University,Journalism.,0,,NA
New York University,"Radio, Television, and Digital Communication.",0,20759,NA
New York University,"Communication, Journalism, and Related Programs, Other.",0,,NA
New York University,Audiovisual Communications Technologies/Technicians.,0,,NA
New York University,Graphic Communications.,0,,NA
New York University,"Computer and Information Sciences, General.",0,20595,NA
New York University,Computer Science.,0,,NA
New York University,Computer Software and Media Applications.,0,,NA
New York University,Computer Systems Networking and Telecommunications.,0,,NA
New York University,Computer/Information Technology Administration and Management.,0,,NA
New York University,"Computer and Information Sciences and Support Services, Other.",0,,NA
New York University,"Education, General.",0,,NA
New York University,"Teacher Education and Professional Development, Specific Levels and Methods.",0,18402,NA
New York University,"Teacher Education and Professional Development, Specific Subject Areas.",0,19460,NA
New York University,Chemical Engineering.,0,19608,NA
New York University,Civil Engineering.,0,25397,NA
New York University,Computer Engineering.,0,21828,NA
New York University,"Electrical, Electronics and Communications Engineering.",0,21637,NA
New York University,Engineering Physics.,0,,NA
New York University,Mechanical Engineering.,0,21466,NA
New York University,Construction Engineering.,0,21889,NA
New York University,Operations Research.,0,,NA
New York University,Engineering-Related Fields.,0,23061,NA
New York University,"Linguistic, Comparative, and Related Language Studies and Services.",0,21690,NA
New York University,"Slavic, Baltic and Albanian Languages, Literatures, and Linguistics.",0,,NA
New York University,"Germanic Languages, Literatures, and Linguistics.",0,,NA
New York University,"Romance Languages, Literatures, and Linguistics.",0,,NA
New York University,"Classics and Classical Languages, Literatures, and Linguistics.",0,,NA
New York University,"Foreign Languages, Literatures, and Linguistics, Other.",0,,NA
New York University,"Foods, Nutrition, and Related Services.",0,15462,NA
New York University,"English Language and Literature, General.",0,19272,NA
New York University,Rhetoric and Composition/Writing Studies.,0,,NA
New York University,Literature.,0,,NA
New York University,"Liberal Arts and Sciences, General Studies and Humanities.",0,21046,NA
New York University,"Biology, General.",0,18896,NA
New York University,"Biochemistry, Biophysics and Molecular Biology.",0,19344,NA
New York University,"Ecology, Evolution, Systematics, and Population Biology.",0,22993,NA
New York University,Neurobiology and Neurosciences.,0,21984,NA
New York University,Mathematics.,0,19681,NA
New York University,Applied Mathematics.,0,19111,NA
New York University,"Mathematics and Statistics, Other.",0,20535,NA
New York University,Historic Preservation and Conservation.,0,,NA
New York University,Medieval and Renaissance Studies.,0,,NA
New York University,Nutrition Sciences.,0,18934,NA
New York University,Sustainability Studies.,0,,NA
New York University,"Parks, Recreation and Leisure Facilities Management.",0,,NA
New York University,Philosophy.,0,20596,NA
New York University,Religion/Religious Studies.,0,,NA
New York University,Atmospheric Sciences and Meteorology.,0,,NA
